! 5/6/2020 9:31:38 PM
! C:\ANRITSUVNA\TEMP\TEMP.S2P
! CHANNEL.1
! TR.MEASUREMENT
! CORRECTED.DATA
# HZ S RI R 50.0
! FREQ.HZ          S11RE         S11IM         S21RE         S21IM         S12RE         S12IM         S22RE         S22IM         
!; PortSelection: Port_12
    8880704564     0.1271883   -0.0977048    -0.0525345    0.0259144    -0.0521057    0.0257914    -0.0418900    0.0406187 
    8884707766     0.1284446   -0.0847906    -0.0452074    0.0360295    -0.0445147    0.0358684    -0.0748587    0.0355377 
    8888710969     0.1232340   -0.0725679    -0.0357575    0.0424688    -0.0350486    0.0421860    -0.1020969    0.0247022 
    8892714171     0.1126800   -0.0590323    -0.0269957    0.0455059    -0.0265070    0.0449845    -0.1233960    0.0074856 
    8896717374     0.0969824   -0.0461611    -0.0197370    0.0475876    -0.0195683    0.0469373    -0.1386585   -0.0161182 
    8900720576     0.0773238   -0.0346825    -0.0130792    0.0500263    -0.0132183    0.0490213    -0.1494631   -0.0450510 
    8904723779     0.0545593   -0.0248270    -0.0056496    0.0520694    -0.0060789    0.0512622    -0.1549879   -0.0755005 
    8908726982     0.0327365   -0.0170330     0.0025059    0.0535452     0.0015303    0.0527282    -0.1548700   -0.1049615 
    8912730184     0.0105254   -0.0135454     0.0116164    0.0542451     0.0105531    0.0537646    -0.1467608   -0.1333990 
    8916733387    -0.0093493   -0.0127089     0.0220625    0.0529386     0.0209577    0.0526386    -0.1320880   -0.1604194 
    8920736589    -0.0246097   -0.0169420     0.0329009    0.0487042     0.0319039    0.0484178    -0.1132358   -0.1868536 
    8924739792    -0.0359898   -0.0279916     0.0419479    0.0407670     0.0412268    0.0404401    -0.0917444   -0.2106749 
    8928742994    -0.0449314   -0.0456580     0.0475439    0.0314520     0.0469729    0.0308614    -0.0706686   -0.2274098 
    8932746197    -0.0532667   -0.0679091     0.0505761    0.0223214     0.0499863    0.0216169    -0.0486619   -0.2360962 
    8936749400    -0.0621306   -0.0917389     0.0519648    0.0142520     0.0514175    0.0132254    -0.0231591   -0.2364244 
    8940752602    -0.0674892   -0.1146599     0.0526905    0.0067678     0.0519428    0.0055094     0.0038835   -0.2317634 
    8944755805    -0.0698933   -0.1342781     0.0532467   -0.0005591     0.0522822   -0.0018071     0.0284343   -0.2230454 
    8948759007    -0.0681764   -0.1505066     0.0532551   -0.0083176     0.0521982   -0.0093166     0.0489480   -0.2087340 
    8952762210    -0.0612971   -0.1644819     0.0529586   -0.0165486     0.0517146   -0.0173702     0.0637761   -0.1881067 
    8956765412    -0.0526051   -0.1760767     0.0512339   -0.0264988     0.0499238   -0.0269761     0.0732537   -0.1608303 
    8960768615    -0.0427418   -0.1821372     0.0464279   -0.0371688     0.0451611   -0.0371694     0.0786329   -0.1290806 
    8964771817    -0.0288911   -0.1808537     0.0379237   -0.0465247     0.0368393   -0.0461111     0.0807491   -0.0958676 
    8968775020    -0.0109977   -0.1777220     0.0270615   -0.0523703     0.0264052   -0.0517149     0.0768802   -0.0653845 
    8972778223     0.0060697   -0.1732543     0.0166513   -0.0543897     0.0161853   -0.0536557     0.0641291   -0.0380172 
    8976781425     0.0211536   -0.1677097     0.0080368   -0.0550036     0.0076612   -0.0543610     0.0442084   -0.0117073 
    8980784628     0.0337295   -0.1590921    -0.0000866   -0.0552486    -0.0004490   -0.0545354     0.0202928    0.0127373 
    8984787830     0.0435334   -0.1478941    -0.0079706   -0.0551612    -0.0084296   -0.0545069    -0.0053806    0.0319545 
    8988791033     0.0510911   -0.1362856    -0.0170284   -0.0547453    -0.0174983   -0.0539781    -0.0330236    0.0428439 
    8992794235     0.0539840   -0.1237725    -0.0273548   -0.0521280    -0.0278501   -0.0512259    -0.0635826    0.0447962 
    8996797438     0.0504977   -0.1094676    -0.0376942   -0.0462737    -0.0380224   -0.0453508    -0.0942068    0.0400192 
    9000800641     0.0430446   -0.0916886    -0.0458439   -0.0373300    -0.0459691   -0.0364243    -0.1251726    0.0285902 
    9004803843     0.0335374   -0.0703039    -0.0508130   -0.0273061    -0.0506689   -0.0264325    -0.1526134    0.0121644 
    9008807046     0.0252273   -0.0484163    -0.0533224   -0.0174263    -0.0530599   -0.0167028    -0.1747886   -0.0088115 
    9012810248     0.0158052   -0.0308550    -0.0538221   -0.0082300    -0.0532609   -0.0077810    -0.1927407   -0.0355695 
    9016813451     0.0043172   -0.0187377    -0.0531862   -0.0006008    -0.0526043   -0.0002881    -0.2048753   -0.0658333 
    9020816653    -0.0106517   -0.0097269    -0.0529671    0.0063112    -0.0523726    0.0063652    -0.2115514   -0.0963569 
    9024819856    -0.0276310   -0.0039764    -0.0530796    0.0137501    -0.0524677    0.0136698    -0.2113559   -0.1265642 
    9028823058    -0.0434514   -0.0021301    -0.0527305    0.0228453    -0.0519440    0.0227321    -0.2047975   -0.1550358 
    9032826261    -0.0590066   -0.0054046    -0.0499473    0.0335191    -0.0489932    0.0334287    -0.1924803   -0.1800722 
    9036829464    -0.0769810   -0.0156532    -0.0432348    0.0444615    -0.0421490    0.0440521    -0.1755378   -0.2004143 
    9040832666    -0.0985317   -0.0304178    -0.0327205    0.0525065    -0.0315548    0.0520416    -0.1550325   -0.2152069 
    9044835869    -0.1202254   -0.0443499    -0.0208672    0.0563134    -0.0197781    0.0556613    -0.1307306   -0.2224471 
    9048839071    -0.1371732   -0.0551401    -0.0102268    0.0563932    -0.0090588    0.0557302    -0.1030442   -0.2233272 
    9052842274    -0.1464269   -0.0648074    -0.0018453    0.0548789    -0.0007885    0.0541736    -0.0731517   -0.2181948 
    9056845476    -0.1503348   -0.0775230     0.0047545    0.0535338     0.0059674    0.0527792    -0.0439658   -0.2087482 
    9060848679    -0.1475213   -0.0919525     0.0109680    0.0531653     0.0121933    0.0523762    -0.0181738   -0.1934313 
    9064851882    -0.1404958   -0.1052951     0.0189650    0.0534536     0.0200836    0.0523759     0.0024721   -0.1703850 
    9068855084    -0.1287471   -0.1179998     0.0288681    0.0521012     0.0298233    0.0508463     0.0201293   -0.1413547 
    9072858287    -0.1125486   -0.1290072     0.0400569    0.0478896     0.0406810    0.0465527     0.0341405   -0.1095455 
    9076861489    -0.0929041   -0.1372404     0.0510122    0.0398227     0.0512192    0.0382242     0.0419302   -0.0774614 
    9080864692    -0.0720207   -0.1453674     0.0592007    0.0275200     0.0589233    0.0261871     0.0429330   -0.0465755 
    9084867894    -0.0549079   -0.1521940     0.0623857    0.0131959     0.0617500    0.0118671     0.0357089   -0.0169908 
    9088871097    -0.0430071   -0.1508890     0.0600831    0.0003287     0.0592433   -0.0007487     0.0207952    0.0106022 
    9092874299    -0.0307051   -0.1412329     0.0558277   -0.0082396     0.0547269   -0.0089984     0.0003760    0.0356383 
    9096877502    -0.0184034   -0.1251355     0.0529136   -0.0143806     0.0517731   -0.0150815    -0.0245503    0.0555669 
    9100880705    -0.0054165   -0.1066433     0.0511169   -0.0208276     0.0501037   -0.0214326    -0.0542505    0.0681602 
    9104883907     0.0044335   -0.0865222     0.0491882   -0.0287736     0.0480578   -0.0294332    -0.0881225    0.0738053 
    9108887110     0.0104511   -0.0641655     0.0451089   -0.0378577     0.0439098   -0.0384142    -0.1238571    0.0741846 
    9112890312     0.0129213   -0.0392780     0.0381921   -0.0468590     0.0368646   -0.0474050    -0.1581011    0.0696931 
    9116893515     0.0148731   -0.0149183     0.0282187   -0.0540850     0.0268806   -0.0543406    -0.1885798    0.0615070 
    9120896717     0.0136272    0.0051578     0.0165690   -0.0582429     0.0152694   -0.0583575    -0.2137715    0.0461266 
    9124899920     0.0065417    0.0202485     0.0045068   -0.0586669     0.0033875   -0.0584460    -0.2331644    0.0244654 
    9128903122    -0.0087699    0.0302306    -0.0055114   -0.0558812    -0.0063262   -0.0554745    -0.2474863   -0.0003423 
    9132906325    -0.0309356    0.0408724    -0.0125663   -0.0526675    -0.0133087   -0.0520492    -0.2551608   -0.0263582 
    9136909528    -0.0537144    0.0528726    -0.0187315   -0.0506631    -0.0192528   -0.0498839    -0.2546644   -0.0523619 
    9140912730    -0.0745365    0.0592609    -0.0259969   -0.0491375    -0.0263389   -0.0481494    -0.2451493   -0.0777267 
    9144915933    -0.0952306    0.0603070    -0.0343441   -0.0462129    -0.0345949   -0.0450360    -0.2289394   -0.1027579 
    9148919135    -0.1143829    0.0575809    -0.0432352   -0.0413765    -0.0433418   -0.0400168    -0.2084505   -0.1264195 
    9152922338    -0.1312097    0.0517060    -0.0518818   -0.0335339    -0.0517377   -0.0321498    -0.1841342   -0.1457744 
    9156925540    -0.1439149    0.0435614    -0.0580823   -0.0229577    -0.0578056   -0.0215321    -0.1574311   -0.1584752 
    9160928743    -0.1494562    0.0352822    -0.0609598   -0.0108077    -0.0605729   -0.0091568    -0.1274123   -0.1642227 
    9164931946    -0.1478496    0.0199124    -0.0597602    0.0009063    -0.0592590    0.0025261    -0.0957311   -0.1644423 
    9168935148    -0.1437446   -0.0010265    -0.0564541    0.0096684    -0.0556171    0.0113311    -0.0636337   -0.1599807 
    9172938351    -0.1404983   -0.0221545    -0.0537688    0.0163942    -0.0529242    0.0177340    -0.0362832   -0.1490827 
    9176941553    -0.1350923   -0.0393536    -0.0523359    0.0235337    -0.0512547    0.0248320    -0.0138959   -0.1299855 
    9180944756    -0.1261769   -0.0534214    -0.0502944    0.0325185    -0.0489224    0.0335238     0.0060252   -0.1040366 
    9184947958    -0.1128817   -0.0642112    -0.0458678    0.0428217    -0.0443092    0.0435062     0.0225814   -0.0731315 
    9188951161    -0.0993038   -0.0732862    -0.0378474    0.0530408    -0.0361247    0.0532008     0.0344746   -0.0412583 
    9192954363    -0.0854694   -0.0772161    -0.0262778    0.0613080    -0.0247546    0.0607962     0.0400351   -0.0101592 
    9196957566    -0.0705769   -0.0767161    -0.0119262    0.0656087    -0.0104698    0.0646626     0.0361753    0.0196929 
    9200960769    -0.0555153   -0.0690533     0.0026932    0.0641271     0.0036537    0.0629361     0.0237888    0.0494594 
    9204963971    -0.0351320   -0.0560658     0.0137119    0.0586522     0.0142876    0.0574138     0.0055900    0.0795643 
    9208967174    -0.0113779   -0.0451183     0.0203365    0.0526919     0.0207654    0.0515890    -0.0157684    0.1054032 
    9212970376     0.0087769   -0.0364379     0.0250168    0.0490364     0.0254234    0.0480995    -0.0398701    0.1244239 
    9216973579     0.0231196   -0.0258973     0.0312191    0.0470555     0.0317187    0.0460882    -0.0685251    0.1356762 
    9220976781     0.0320286   -0.0117191     0.0393404    0.0437887     0.0400223    0.0427566    -0.0999724    0.1408778 
    9224979984     0.0385752    0.0058582     0.0483846    0.0379879     0.0489949    0.0367584    -0.1307921    0.1411633 
    9228983187     0.0433211    0.0238822     0.0569020    0.0287279     0.0572626    0.0275274    -0.1583403    0.1358390 
    9232986389     0.0426901    0.0409397     0.0627266    0.0162744     0.0629308    0.0150643    -0.1809177    0.1230610 
    9236989592     0.0356058    0.0584468     0.0645150    0.0022592     0.0642825    0.0009478    -0.1971124    0.1038168 
    9240992794     0.0227171    0.0785458     0.0611683   -0.0113687     0.0606377   -0.0124394    -0.2076987    0.0770565 
    9244995997     0.0094109    0.1003030     0.0543677   -0.0207408     0.0534849   -0.0214744    -0.2152410    0.0454726 
    9248999199    -0.0012491    0.1173606     0.0485368   -0.0257750     0.0475013   -0.0261887    -0.2169971    0.0144942 
    9253002402    -0.0132419    0.1255945     0.0454181   -0.0304278     0.0443763   -0.0304484    -0.2103854   -0.0149058 
    9257005604    -0.0291377    0.1271557     0.0430047   -0.0367116     0.0419148   -0.0365198    -0.1965149   -0.0444648 
    9261008807    -0.0467665    0.1249692     0.0390811   -0.0448845     0.0378379   -0.0445891    -0.1771652   -0.0740418 
    9265012010    -0.0612198    0.1185675     0.0321647   -0.0529223     0.0307978   -0.0526151    -0.1551209   -0.1007147 
    9269015212    -0.0737881    0.1050836     0.0228851   -0.0597116     0.0212552   -0.0594601    -0.1319527   -0.1208145 
    9273018415    -0.0856644    0.0872255     0.0109450   -0.0649623     0.0092018   -0.0644822    -0.1062017   -0.1325953 
    9277021617    -0.0938113    0.0634959    -0.0032245   -0.0664070    -0.0050546   -0.0656980    -0.0783142   -0.1362622 
    9281024820    -0.1039273    0.0377130    -0.0173187   -0.0625867    -0.0189318   -0.0616481    -0.0497206   -0.1314086 
    9285028022    -0.1118485    0.0182457    -0.0275247   -0.0545434    -0.0286222   -0.0534546    -0.0202953   -0.1190801 
    9289031225    -0.1092823    0.0041002    -0.0328016   -0.0473905    -0.0337638   -0.0463797     0.0084426   -0.1008238 
    9293034428    -0.0964496   -0.0089376    -0.0374275   -0.0430257    -0.0380676   -0.0418059     0.0336970   -0.0773272 
    9297037630    -0.0783042   -0.0233667    -0.0442600   -0.0392147    -0.0444109   -0.0379455     0.0557923   -0.0488529 
    9301040833    -0.0591024   -0.0360595    -0.0527646   -0.0331809    -0.0522737   -0.0320046     0.0741346   -0.0180190 
    9305044035    -0.0387383   -0.0427091    -0.0608286   -0.0232363    -0.0599125   -0.0224108     0.0869730    0.0125166 
    9309047238    -0.0150958   -0.0440040    -0.0656156   -0.0102504    -0.0643370   -0.0097662     0.0924572    0.0420831 
    9313050440     0.0112017   -0.0419341    -0.0662792    0.0037379    -0.0649212    0.0036610     0.0897873    0.0696146 
    9317053643     0.0387442   -0.0392276    -0.0629996    0.0171993    -0.0619248    0.0169834     0.0792659    0.0948820 
    9321056845     0.0593528   -0.0374584    -0.0555491    0.0283114    -0.0547744    0.0280241     0.0630105    0.1175374 
    9325060048     0.0731038   -0.0311869    -0.0469644    0.0343825    -0.0462555    0.0341273     0.0415500    0.1350263 
    9329063251     0.0835240   -0.0177043    -0.0410530    0.0374653    -0.0404111    0.0374744     0.0151783    0.1456390 
    9333066453     0.0915350   -0.0025181    -0.0374537    0.0418518    -0.0367394    0.0420838    -0.0153316    0.1503134 
    9337069656     0.0972577    0.0138647    -0.0331878    0.0490089    -0.0323524    0.0491156    -0.0486235    0.1503573 
    9341072858     0.0999786    0.0291069    -0.0251736    0.0569525    -0.0244810    0.0567059    -0.0799744    0.1446693 
    9345076061     0.0990362    0.0449853    -0.0139591    0.0628603    -0.0131876    0.0625015    -0.1074043    0.1322619 
    9349079263     0.0948388    0.0612076    -0.0004305    0.0654200     0.0001321    0.0647623    -0.1313312    0.1127227 
    9353082466     0.0895664    0.0767208     0.0132786    0.0636763     0.0135047    0.0627901    -0.1505899    0.0880863 
    9357085669     0.0844842    0.0881607     0.0252691    0.0580639     0.0251581    0.0571507    -0.1639864    0.0589407 
    9361088871     0.0770014    0.0934537     0.0338842    0.0500206     0.0334675    0.0491541    -0.1707389    0.0281007 
    9365092074     0.0643588    0.0911181     0.0386611    0.0421493     0.0380270    0.0414936    -0.1688567   -0.0050743 
    9369095276     0.0469055    0.0905046     0.0418956    0.0369160     0.0412870    0.0361544    -0.1602115   -0.0384322 
    9373098479     0.0300395    0.0899611     0.0467241    0.0331065     0.0460926    0.0322287    -0.1460368   -0.0710287 
    9377101681     0.0146129    0.0845311     0.0536759    0.0278049     0.0530779    0.0268456    -0.1273541   -0.1005407 
    9381104884    -0.0025289    0.0744889     0.0607724    0.0188209     0.0601215    0.0177630    -0.1049855   -0.1235510 
    9385108086    -0.0176486    0.0620476     0.0655906    0.0065712     0.0646461    0.0055997    -0.0779089   -0.1383025 
    9389111289    -0.0319132    0.0491895     0.0664228   -0.0074352     0.0655325   -0.0083874    -0.0464720   -0.1460129 
    9393114492    -0.0423914    0.0379319     0.0631297   -0.0213553     0.0620085   -0.0221249    -0.0121614   -0.1461487 
    9397117694    -0.0447182    0.0254734     0.0553826   -0.0336899     0.0542398   -0.0340300     0.0230205   -0.1409947 
    9401120897    -0.0397240    0.0079019     0.0448875   -0.0414948     0.0439268   -0.0412524     0.0563711   -0.1304155 
    9405124099    -0.0325046   -0.0140322     0.0356020   -0.0447491     0.0349131   -0.0443607     0.0844234   -0.1137417 
    9409127302    -0.0227855   -0.0355743     0.0293823   -0.0469740     0.0289597   -0.0463995     0.1087514   -0.0916557 
    9413130504    -0.0093541   -0.0565198     0.0241110   -0.0510636     0.0239753   -0.0502795     0.1282456   -0.0676834 
    9417133707     0.0067008   -0.0756573     0.0167918   -0.0560947     0.0169750   -0.0552243     0.1402232   -0.0421228 
    9421136910     0.0250382   -0.0918335     0.0074850   -0.0603800     0.0078662   -0.0594891     0.1428506   -0.0165978 
    9425140112     0.0409339   -0.1046359    -0.0039514   -0.0629600    -0.0033084   -0.0622060     0.1380050    0.0098343 
    9429143315     0.0568520   -0.1111476    -0.0167991   -0.0625126    -0.0161453   -0.0617813     0.1254805    0.0341206 
    9433146517     0.0706676   -0.1116898    -0.0301472   -0.0579718    -0.0294393   -0.0573667     0.1048485    0.0557352 
    9437149720     0.0821247   -0.1032459    -0.0411427   -0.0486479    -0.0405181   -0.0481938     0.0775354    0.0742926 
    9441152922     0.0969237   -0.0882712    -0.0468498   -0.0372404    -0.0463361   -0.0367617     0.0459585    0.0905399 
    9445156125     0.1104018   -0.0747328    -0.0484847   -0.0278227    -0.0481318   -0.0273457     0.0134194    0.1017530 
    9449159327     0.1186685   -0.0588773    -0.0494638   -0.0211716    -0.0491434   -0.0206855    -0.0196945    0.1065936 
    9453162530     0.1240260   -0.0386234    -0.0519276   -0.0154018    -0.0515560   -0.0149940    -0.0522862    0.1045201 
    9457165733     0.1288228   -0.0186954    -0.0549465   -0.0080366    -0.0546267   -0.0078587    -0.0827675    0.0959431 
    9461168935     0.1301031   -0.0024203    -0.0572074    0.0007767    -0.0568519    0.0009006    -0.1095468    0.0806854 
    9465172138     0.1251308    0.0099380    -0.0579131    0.0110849    -0.0575151    0.0110374    -0.1315300    0.0603176 
    9469175340     0.1136534    0.0196659    -0.0561373    0.0222764    -0.0557557    0.0221584    -0.1476455    0.0355679 
    9473178543     0.0951630    0.0267140    -0.0512318    0.0334698    -0.0507762    0.0330997    -0.1548781    0.0068239 
    9477181745     0.0725414    0.0331544    -0.0427121    0.0426211    -0.0421533    0.0422109    -0.1539413   -0.0262481 
    9481184948     0.0494086    0.0403110    -0.0328352    0.0477646    -0.0319933    0.0471040    -0.1487639   -0.0637521 
    9485188151     0.0284491    0.0439385    -0.0243487    0.0497644    -0.0234018    0.0490283    -0.1414559   -0.1009845 
    9489191353     0.0089404    0.0424382    -0.0178069    0.0514264    -0.0168381    0.0503942    -0.1299982   -0.1328661 
    9493194556    -0.0078147    0.0374651    -0.0115543    0.0540215    -0.0105812    0.0530119    -0.1125408   -0.1579337 
    9497197758    -0.0199641    0.0280781    -0.0035970    0.0570378    -0.0025619    0.0557800    -0.0888253   -0.1778961 
    9501200961    -0.0291160    0.0123720     0.0064869    0.0585523     0.0072780    0.0572155    -0.0617643   -0.1933132 
    9505204163    -0.0368651   -0.0064766     0.0177039    0.0574134     0.0181281    0.0562191    -0.0348608   -0.2023109 
    9509207366    -0.0412685   -0.0276594     0.0289182    0.0534808     0.0289815    0.0523611    -0.0077346   -0.2024413 
    9513210568    -0.0441460   -0.0525481     0.0391210    0.0461955     0.0389978    0.0453427     0.0180650   -0.1932319 
    9517213771    -0.0481905   -0.0762516     0.0466262    0.0361990     0.0462575    0.0356126     0.0434199   -0.1768543 
    9521216974    -0.0511490   -0.0954805     0.0498425    0.0251747     0.0493845    0.0249236     0.0668642   -0.1548293 
    9525220176    -0.0474780   -0.1101931     0.0496958    0.0171465     0.0491766    0.0169599     0.0862586   -0.1296002 
    9529223379    -0.0419750   -0.1212672     0.0509006    0.0118366     0.0502925    0.0118591     0.0998383   -0.1023896 
    9533226581    -0.0328623   -0.1289126     0.0538916    0.0050927     0.0531773    0.0052973     0.1040531   -0.0737009 
    9537229784    -0.0199224   -0.1318588     0.0561301   -0.0036697     0.0553814   -0.0035514     0.1002885   -0.0419959 
    9541232986    -0.0039529   -0.1306822     0.0563413   -0.0142009     0.0555903   -0.0141239     0.0912723   -0.0099371 
    9545236189     0.0125946   -0.1269856     0.0534809   -0.0251245     0.0526336   -0.0250093     0.0770665    0.0202970 
    9549239392     0.0293183   -0.1205763     0.0476445   -0.0356178     0.0469752   -0.0354896     0.0574763    0.0459241 
    9553242594     0.0482759   -0.1132476     0.0382222   -0.0438636     0.0374716   -0.0438262     0.0321487    0.0656895 
    9557245797     0.0645335   -0.1073275     0.0278728   -0.0478014     0.0270727   -0.0478519     0.0020810    0.0800813 
    9561248999     0.0738751   -0.0992202     0.0188935   -0.0486800     0.0181938   -0.0487329    -0.0303770    0.0887336 
    9565252202     0.0783082   -0.0849113     0.0121947   -0.0486496     0.0114307   -0.0486970    -0.0639757    0.0920830 
    9569255404     0.0820246   -0.0666796     0.0066224   -0.0494955     0.0059022   -0.0496123    -0.0955529    0.0874284 
    9573258607     0.0830849   -0.0480713     0.0002260   -0.0512542    -0.0006163   -0.0511074    -0.1242725    0.0745093 
    9577261809     0.0805510   -0.0299005    -0.0076676   -0.0525023    -0.0082969   -0.0522320    -0.1505714    0.0552684 
    9581265012     0.0732275   -0.0118769    -0.0167693   -0.0527058    -0.0172579   -0.0521573    -0.1709813    0.0305110 
    9585268215     0.0606974    0.0044966    -0.0270990   -0.0508333    -0.0273868   -0.0499539    -0.1852264    0.0001717 
    9589271417     0.0458286    0.0215228    -0.0378709   -0.0458168    -0.0378872   -0.0445131    -0.1941341   -0.0341250 
    9593274620     0.0299151    0.0355197    -0.0470217   -0.0365952    -0.0467033   -0.0349816    -0.1986239   -0.0693763 
    9597277822     0.0122609    0.0432304    -0.0514341   -0.0249616    -0.0506609   -0.0233524    -0.1971920   -0.1026930 
    9601281025    -0.0086627    0.0443889    -0.0511495   -0.0154982    -0.0501290   -0.0140139    -0.1893665   -0.1316628 
    9605284227    -0.0317271    0.0411891    -0.0506144   -0.0095824    -0.0496568   -0.0081516    -0.1751114   -0.1560187 
    9609287430    -0.0551199    0.0343287    -0.0522098   -0.0036225    -0.0511257   -0.0021567    -0.1547789   -0.1745845 
    9613290633    -0.0768969    0.0246363    -0.0534894    0.0040565    -0.0523504    0.0053908    -0.1302210   -0.1868671 
    9617293835    -0.0942220    0.0131875    -0.0535428    0.0127610    -0.0525576    0.0137913    -0.1023315   -0.1921422 
    9621297038    -0.1060918   -0.0016784    -0.0521424    0.0221876    -0.0512633    0.0231035    -0.0727399   -0.1893316 
    9625300240    -0.1141975   -0.0190486    -0.0489655    0.0327806    -0.0480956    0.0335906    -0.0433869   -0.1782354 
    9629303443    -0.1186678   -0.0363797    -0.0415826    0.0438711    -0.0407689    0.0444038    -0.0123267   -0.1592375 
    9633306645    -0.1158604   -0.0504746    -0.0302848    0.0518433    -0.0295077    0.0520375     0.0183956   -0.1369951 
    9637309848    -0.1034870   -0.0634611    -0.0175075    0.0548732    -0.0167455    0.0547409     0.0440166   -0.1141231 
    9641313050    -0.0884922   -0.0794283    -0.0068621    0.0533286    -0.0063623    0.0528162     0.0620424   -0.0880608 
    9645316253    -0.0711513   -0.0930014    -0.0002220    0.0511577     0.0003557    0.0506069     0.0710847   -0.0595733 
    9649319456    -0.0525775   -0.1018881     0.0058431    0.0506754     0.0064395    0.0499735     0.0732686   -0.0282287 
    9653322658    -0.0322061   -0.1059299     0.0132483    0.0501355     0.0139023    0.0492372     0.0708985    0.0028493 
    9657325861    -0.0118145   -0.1058287     0.0211141    0.0480760     0.0216810    0.0471195     0.0618375    0.0298557 
    9661329063     0.0084412   -0.1030749     0.0289929    0.0446192     0.0297189    0.0435150     0.0443663    0.0531462 
    9665332266     0.0268918   -0.0995500     0.0367900    0.0395230     0.0373717    0.0381491     0.0186883    0.0747071 
    9669335468     0.0393806   -0.0926734     0.0435803    0.0319705     0.0440716    0.0306809    -0.0104696    0.0932708 
    9673338671     0.0459899   -0.0785717     0.0481236    0.0226212     0.0484123    0.0213135    -0.0418992    0.1075557 
    9677341873     0.0515693   -0.0578086     0.0492365    0.0131936     0.0493378    0.0119575    -0.0745825    0.1148809 
    9681345076     0.0572038   -0.0353839     0.0483308    0.0059162     0.0482953    0.0046562    -0.1069144    0.1156606 
    9685348279     0.0604448   -0.0133396     0.0481037    0.0004619     0.0478384   -0.0007752    -0.1374424    0.1094449 
    9689351481     0.0611293    0.0067441     0.0491410   -0.0053499     0.0486007   -0.0064641    -0.1659362    0.0967341 
    9693354684     0.0556869    0.0236066     0.0501346   -0.0130175     0.0493192   -0.0139919    -0.1908550    0.0790216 
    9697357886     0.0461474    0.0405519     0.0494524   -0.0219777     0.0482477   -0.0229912    -0.2094515    0.0579970 
    9701361089     0.0346813    0.0568387     0.0466366   -0.0319171     0.0451279   -0.0326436    -0.2198595    0.0330283 
    9705364291     0.0222512    0.0697807     0.0403577   -0.0420488     0.0385543   -0.0423745    -0.2224455    0.0029935 
    9709367494     0.0084065    0.0781392     0.0305142   -0.0496189     0.0284984   -0.0495322    -0.2201520   -0.0291568 
    9713370697    -0.0081732    0.0820042     0.0190373   -0.0531736     0.0170938   -0.0526995    -0.2121174   -0.0596945 
    9717373899    -0.0258517    0.0832173     0.0086810   -0.0525229     0.0069035   -0.0517677    -0.1967515   -0.0863836 
    9721377102    -0.0423799    0.0814335     0.0019026   -0.0501886     0.0001851   -0.0492909    -0.1751986   -0.1092384 
    9725380304    -0.0578649    0.0763324    -0.0028617   -0.0496861    -0.0044337   -0.0487554    -0.1477506   -0.1278544 
    9729383507    -0.0710250    0.0704122    -0.0091159   -0.0509738    -0.0105846   -0.0500706    -0.1165576   -0.1409910 
    9733386709    -0.0769097    0.0610350    -0.0182010   -0.0514415    -0.0196404   -0.0504519    -0.0837444   -0.1466318 
    9737389912    -0.0788981    0.0459857    -0.0286502   -0.0490760    -0.0299710   -0.0478154    -0.0500181   -0.1443989 
    9741393114    -0.0782846    0.0294050    -0.0391921   -0.0433280    -0.0401316   -0.0419229    -0.0156370   -0.1355362 
    9745396317    -0.0735071    0.0112671    -0.0480175   -0.0341565    -0.0485741   -0.0327263     0.0163344   -0.1212526 
    9749399520    -0.0659414   -0.0102254    -0.0535041   -0.0224420    -0.0535741   -0.0210991     0.0427695   -0.1021156 
    9753402722    -0.0588305   -0.0319568    -0.0545282   -0.0104130    -0.0542100   -0.0093927     0.0633912   -0.0773258 
    9757405925    -0.0521103   -0.0505119    -0.0522848   -0.0007907    -0.0517160    0.0001128     0.0766067   -0.0483948 
    9761409127    -0.0446871   -0.0632320    -0.0491368    0.0059305    -0.0484672    0.0067989     0.0829784   -0.0166788 
    9765412330    -0.0341926   -0.0691854    -0.0470816    0.0109211    -0.0463185    0.0116608     0.0836853    0.0154190 
    9769415532    -0.0176357   -0.0710955    -0.0462698    0.0162828    -0.0454025    0.0170073     0.0760674    0.0473378 
    9773418735    -0.0011176   -0.0692014    -0.0453812    0.0230038    -0.0443594    0.0237562     0.0616767    0.0767311 
    9777421938     0.0172676   -0.0645872    -0.0432155    0.0313521    -0.0418988    0.0320431     0.0408619    0.1027938 
    9781425140     0.0356917   -0.0577777    -0.0379174    0.0402531    -0.0365199    0.0408111     0.0151858    0.1258893 
    9785428343     0.0531496   -0.0457108    -0.0295809    0.0477925    -0.0281779    0.0482722    -0.0146289    0.1447093 
    9789431545     0.0713923   -0.0299252    -0.0190687    0.0525460    -0.0175997    0.0527595    -0.0440532    0.1574072 
    9793434748     0.0891514   -0.0141649    -0.0079645    0.0535936    -0.0066738    0.0536298    -0.0730553    0.1617183 
    9797437950     0.1033224    0.0007346     0.0010282    0.0516231     0.0022777    0.0515230    -0.1014700    0.1576073 
    9801441153     0.1121822    0.0157399     0.0076329    0.0496692     0.0087132    0.0492786    -0.1283368    0.1466813 
    9805444355     0.1133151    0.0281280     0.0137797    0.0484822     0.0146383    0.0478094    -0.1499928    0.1304979 
    9809447558     0.1070819    0.0445636     0.0207842    0.0476973     0.0215254    0.0468234    -0.1659473    0.1071407 
