! 5/11/2020 2:56:26 PM
! C:\ANRITSUVNA\TEMP\TEMP.S2P
! CHANNEL.1
! TR.MEASUREMENT
! CORRECTED.DATA
# HZ S RI R 50.0
! FREQ.HZ          S11RE         S11IM         S21RE         S21IM         S12RE         S12IM         S22RE         S22IM         
!; PortSelection: Port_12
! GATING applied
    8844675741    -0.0009357   -0.0008451    -0.0006366    0.0005347    -0.0008235    0.0009251     0.0001790    0.0003033 
    8848678943    -0.0011438   -0.0005252    -0.0004632    0.0006966    -0.0005432    0.0011157     0.0002535    0.0002425 
    8852682146    -0.0012450   -0.0001588    -0.0002497    0.0008022    -0.0002210    0.0012215     0.0003107    0.0001656 
    8856685348    -0.0012310    0.0002189    -0.0000144    0.0008422     0.0001179    0.0012342     0.0003478    0.0000766 
    8860688551    -0.0011048    0.0005725     0.0002227    0.0008128     0.0004465    0.0011529     0.0003623   -0.0000207 
    8864691753    -0.0008800    0.0008696     0.0004413    0.0007167     0.0007390    0.0009844     0.0003519   -0.0001216 
    8868694956    -0.0005793    0.0010836     0.0006228    0.0005621     0.0009724    0.0007425     0.0003149   -0.0002203 
    8872698159    -0.0002320    0.0011970     0.0007518    0.0003625     0.0011290    0.0004471     0.0002506   -0.0003101 
    8876701361     0.0001290    0.0012018     0.0008177    0.0001352     0.0011970    0.0001220     0.0001602   -0.0003833 
    8880704564     0.0004707    0.0011008     0.0008153   -0.0001002     0.0011722   -0.0002066     0.0000472   -0.0004316 
    8884707766     0.0007632    0.0009062     0.0007456   -0.0003233     0.0010580   -0.0005125    -0.0000820   -0.0004475 
    8888710969     0.0009823    0.0006384     0.0006153   -0.0005152     0.0008650   -0.0007717    -0.0002181   -0.0004247 
    8892714171     0.0011116    0.0003236     0.0004366   -0.0006597     0.0006101   -0.0009644    -0.0003493   -0.0003599 
    8896717374     0.0011433   -0.0000093     0.0002257   -0.0007450     0.0003152   -0.0010764    -0.0004621   -0.0002536 
    8900720576     0.0010789   -0.0003312     0.0000015   -0.0007646     0.0000050   -0.0011006    -0.0005428   -0.0001107 
    8904723779     0.0009279   -0.0006157    -0.0002158   -0.0007182    -0.0002949   -0.0010371    -0.0005789    0.0000590 
    8908726982     0.0007069   -0.0008410    -0.0004074   -0.0006111    -0.0005603   -0.0008936    -0.0005612    0.0002413 
    8912730184     0.0004369   -0.0009919    -0.0005565   -0.0004541    -0.0007702   -0.0006840    -0.0004849    0.0004185 
    8916733387     0.0001416   -0.0010600    -0.0006507   -0.0002624    -0.0009089   -0.0004277    -0.0003516    0.0005715 
    8920736589    -0.0001548   -0.0010443    -0.0006826   -0.0000542    -0.0009670   -0.0001476    -0.0001692    0.0006812 
    8924739792    -0.0004301   -0.0009501    -0.0006507    0.0001509    -0.0009421    0.0001319     0.0000480    0.0007316 
    8928742994    -0.0006651   -0.0007880    -0.0005591    0.0003341    -0.0008391    0.0003870     0.0002801    0.0007115 
    8932746197    -0.0008450   -0.0005729    -0.0004178    0.0004786    -0.0006694    0.0005965     0.0005038    0.0006166 
    8936749400    -0.0009596   -0.0003219    -0.0002412    0.0005713    -0.0004501    0.0007437     0.0006946    0.0004505 
    8940752602    -0.0010039   -0.0000534    -0.0000467    0.0006044    -0.0002022    0.0008177     0.0008294    0.0002249 
    8944755805    -0.0009773    0.0002144     0.0001464    0.0005754     0.0000513    0.0008144     0.0008895   -0.0000408 
    8948759007    -0.0008834    0.0004643     0.0003193    0.0004881     0.0002874    0.0007366     0.0008632   -0.0003215 
    8952762210    -0.0007294    0.0006809     0.0004550    0.0003515     0.0004850    0.0005937     0.0007474   -0.0005886 
    8956765412    -0.0005255    0.0008512     0.0005402    0.0001796     0.0006270    0.0004009     0.0005484   -0.0008133 
    8960768615    -0.0002840    0.0009644     0.0005664   -0.0000102     0.0007017    0.0001777     0.0002821   -0.0009695 
    8964771817    -0.0000197    0.0010128     0.0005308   -0.0001988     0.0007038   -0.0000542    -0.0000276   -0.0010374 
    8968775020     0.0002513    0.0009919     0.0004365   -0.0003670     0.0006347   -0.0002724    -0.0003511   -0.0010053 
    8972778223     0.0005119    0.0009007     0.0002924   -0.0004975     0.0005023   -0.0004560    -0.0006559   -0.0008718 
    8976781425     0.0007444    0.0007421     0.0001125   -0.0005763     0.0003207   -0.0005878    -0.0009100   -0.0006459 
    8980784628     0.0009314    0.0005237    -0.0000858   -0.0005943     0.0001081   -0.0006555    -0.0010858   -0.0003470 
    8984787830     0.0010572    0.0002573    -0.0002827   -0.0005480    -0.0001144   -0.0006527    -0.0011627   -0.0000023 
    8988791033     0.0011086   -0.0000408    -0.0004584   -0.0004404    -0.0003246   -0.0005801    -0.0011296    0.0003553 
    8992794235     0.0010768   -0.0003501    -0.0005945   -0.0002801    -0.0005019   -0.0004446    -0.0009867    0.0006908 
    8996797438     0.0009583   -0.0006474    -0.0006761   -0.0000811    -0.0006283   -0.0002593    -0.0007451    0.0009705 
    9000800641     0.0007566   -0.0009080    -0.0006928    0.0001385    -0.0006908   -0.0000419    -0.0004259    0.0011660 
    9004803843     0.0004822   -0.0011077    -0.0006404    0.0003580    -0.0006824    0.0001866    -0.0000584    0.0012566 
    9008807046     0.0001531   -0.0012253    -0.0005209    0.0005563    -0.0006025    0.0004039     0.0003230    0.0012316 
    9012810248    -0.0002061   -0.0012450    -0.0003427    0.0007135    -0.0004575    0.0005888     0.0006822    0.0010918 
    9016813451    -0.0005657   -0.0011583    -0.0001199    0.0008129    -0.0002596    0.0007224     0.0009852    0.0008487 
    9020816653    -0.0008937   -0.0009661     0.0001288    0.0008426    -0.0000264    0.0007908     0.0012030    0.0005242 
    9024819856    -0.0011582   -0.0006791     0.0003816    0.0007965     0.0002210    0.0007854     0.0013149    0.0001473 
    9028823058    -0.0013311   -0.0003183     0.0006159    0.0006755     0.0004599    0.0007045     0.0013098   -0.0002475 
    9032826261    -0.0013910    0.0000871     0.0008096    0.0004869     0.0006678    0.0005533     0.0011878   -0.0006246 
    9036829464    -0.0013263    0.0005010     0.0009438    0.0002446     0.0008246    0.0003433     0.0009594   -0.0009501 
    9040832666    -0.0011371    0.0008846     0.0010042   -0.0000324     0.0009146    0.0000918     0.0006447   -0.0011949 
    9044835869    -0.0008357    0.0011997     0.0009824   -0.0003216     0.0009275   -0.0001800     0.0002716   -0.0013375 
    9048839071    -0.0004465    0.0014132     0.0008769   -0.0005985     0.0008597   -0.0004488    -0.0001276   -0.0013653 
    9052842274    -0.0000040    0.0015003     0.0006937   -0.0008392     0.0007147   -0.0006907    -0.0005183   -0.0012762 
    9056845476     0.0004507    0.0014482     0.0004452   -0.0010218     0.0005030   -0.0008841    -0.0008672   -0.0010779 
    9060848679     0.0008733    0.0012578     0.0001502   -0.0011292     0.0002407   -0.0010109    -0.0011447   -0.0007872 
    9064851882     0.0012215    0.0009439    -0.0001686   -0.0011500    -0.0000511   -0.0010586    -0.0013275   -0.0004288 
    9068855084     0.0014592    0.0005347    -0.0004853   -0.0010798    -0.0003484   -0.0010212    -0.0014007   -0.0000324 
    9072858287     0.0015607    0.0000688    -0.0007742   -0.0009218    -0.0006266   -0.0009000    -0.0013580    0.0003692 
    9076861489     0.0015139   -0.0004088    -0.0010108   -0.0006867    -0.0008621   -0.0007032    -0.0012028    0.0007431 
    9080864692     0.0013216   -0.0008507    -0.0011749   -0.0003917    -0.0010346   -0.0004458    -0.0009474    0.0010588 
    9084867894     0.0010016   -0.0012128    -0.0012516   -0.0000593    -0.0011291   -0.0001479    -0.0006121    0.0012904 
    9088871097     0.0005852   -0.0014587    -0.0012332    0.0002846    -0.0011367    0.0001669    -0.0002235    0.0014187 
    9092874299     0.0001135   -0.0015640    -0.0011196    0.0006126    -0.0010558    0.0004731     0.0001875    0.0014326 
    9096877502    -0.0003664   -0.0015186    -0.0009185    0.0008984    -0.0008922    0.0007459     0.0005881    0.0013298 
    9100880705    -0.0008068   -0.0013279    -0.0006448    0.0011188    -0.0006585    0.0009632     0.0009460    0.0011172 
    9104883907    -0.0011645   -0.0010123    -0.0003197    0.0012556    -0.0003732    0.0011071     0.0012318    0.0008105 
    9108887110    -0.0014052   -0.0006049     0.0000316    0.0012975    -0.0000591    0.0011662     0.0014213    0.0004328 
    9112890312    -0.0015073   -0.0001475     0.0003813    0.0012407     0.0002587    0.0011357     0.0014976    0.0000135 
    9116893515    -0.0014636    0.0003137     0.0007017    0.0010894     0.0005546    0.0010184     0.0014522   -0.0004142 
    9120896717    -0.0012822    0.0007332     0.0009674    0.0008557     0.0008052    0.0008243     0.0012863   -0.0008156 
    9124899920    -0.0009848    0.0010711     0.0011576    0.0005582     0.0009906    0.0005694     0.0010108   -0.0011571 
    9128903122    -0.0006046    0.0012972     0.0012574    0.0002210     0.0010968    0.0002751     0.0006460   -0.0014092 
    9132906325    -0.0001814    0.0013936     0.0012595   -0.0001290     0.0011163   -0.0000345     0.0002200   -0.0015488 
    9136909528     0.0002418    0.0013564     0.0011646   -0.0004637     0.0010489   -0.0003341    -0.0002330   -0.0015613 
    9140912730     0.0006244    0.0011952     0.0009813   -0.0007563     0.0009016   -0.0005995    -0.0006756   -0.0014425 
    9144915933     0.0009318    0.0009318     0.0007256   -0.0009840     0.0006881   -0.0008099    -0.0010700   -0.0011993 
    9148919135     0.0011388    0.0005967     0.0004191   -0.0011291     0.0004274   -0.0009491    -0.0013813   -0.0008491 
    9152922338     0.0012319    0.0002257     0.0000877   -0.0011813     0.0001424   -0.0010074    -0.0015806   -0.0004195 
    9156925540     0.0012095   -0.0001442    -0.0002410   -0.0011380    -0.0001426   -0.0009820    -0.0016480    0.0000543 
    9160928743     0.0010817   -0.0004790    -0.0005401   -0.0010046    -0.0004036   -0.0008776    -0.0015745    0.0005321 
    9164931946     0.0008677   -0.0007506    -0.0007852   -0.0007941    -0.0006190   -0.0007052    -0.0013634    0.0009723 
    9168935148     0.0005935   -0.0009395    -0.0009570   -0.0005258    -0.0007717   -0.0004819    -0.0010302    0.0013352 
    9172938351     0.0002884   -0.0010358    -0.0010426   -0.0002237    -0.0008505   -0.0002287    -0.0006020    0.0015873 
    9176941553    -0.0000184   -0.0010390    -0.0010368    0.0000855    -0.0008506    0.0000311    -0.0001149    0.0017041 
    9180944756    -0.0003006   -0.0009576    -0.0009421    0.0003751    -0.0007747    0.0002739     0.0003887    0.0016728 
    9184947958    -0.0005370   -0.0008065    -0.0007691    0.0006201    -0.0006320    0.0004784     0.0008641    0.0014939 
    9188951161    -0.0007133   -0.0006048    -0.0005346    0.0008001    -0.0004378    0.0006268     0.0012682    0.0011813 
    9192954363    -0.0008220   -0.0003738    -0.0002612    0.0009004    -0.0002117    0.0007068     0.0015639    0.0007615 
    9196957566    -0.0008622   -0.0001337     0.0000258    0.0009137     0.0000239    0.0007127     0.0017234    0.0002711 
    9200960769    -0.0008386    0.0000971     0.0002998    0.0008404     0.0002462    0.0006456     0.0017312   -0.0002463 
    9204963971    -0.0007598    0.0003040     0.0005358    0.0006890     0.0004335    0.0005137     0.0015855   -0.0007443 
    9208967174    -0.0006369    0.0004766     0.0007124    0.0004746     0.0005679    0.0003310     0.0012986   -0.0011779 
    9212970376    -0.0004817    0.0006080     0.0008136    0.0002183     0.0006365    0.0001163     0.0008960   -0.0015075 
    9216973579    -0.0003058    0.0006952     0.0008305   -0.0000553     0.0006327   -0.0001083     0.0004138   -0.0017035 
    9220976781    -0.0001198    0.0007373     0.0007619   -0.0003198     0.0005568   -0.0003200    -0.0001044   -0.0017481 
    9224979984     0.0000669    0.0007354     0.0006145   -0.0005497     0.0004161   -0.0004970    -0.0006120   -0.0016377 
    9228983187     0.0002461    0.0006913     0.0004023   -0.0007228     0.0002242   -0.0006207    -0.0010633   -0.0013828 
    9232986389     0.0004100    0.0006077     0.0001454   -0.0008218    -0.0000001   -0.0006772    -0.0014182   -0.0010070 
    9236989592     0.0005512    0.0004879    -0.0001317   -0.0008362    -0.0002347   -0.0006591    -0.0016455   -0.0005449 
    9240992794     0.0006623    0.0003363    -0.0004026   -0.0007631    -0.0004561   -0.0005658    -0.0017261   -0.0000384 
    9244995997     0.0007359    0.0001587    -0.0006408   -0.0006080    -0.0006412   -0.0004041    -0.0016542    0.0004669 
    9248999199     0.0007649   -0.0000370    -0.0008226   -0.0003836    -0.0007703   -0.0001874    -0.0014380    0.0009261 
    9253002402     0.0007435   -0.0002404    -0.0009291   -0.0001097    -0.0008279    0.0000654    -0.0010985    0.0012992 
    9257005604     0.0006681   -0.0004386    -0.0009477    0.0001894    -0.0008052    0.0003314    -0.0006671    0.0015546 
    9261008807     0.0005386   -0.0006168    -0.0008737    0.0004863    -0.0007001    0.0005856    -0.0001832    0.0016715 
    9265012010     0.0003591   -0.0007593    -0.0007108    0.0007533    -0.0005185    0.0008034     0.0003102    0.0016420 
    9269015212     0.0001391   -0.0008509    -0.0004705    0.0009645    -0.0002731    0.0009626     0.0007700    0.0014709 
    9273018415    -0.0001071   -0.0008786    -0.0001717    0.0010985     0.0000168    0.0010455     0.0011569    0.0011755 
    9277021617    -0.0003605   -0.0008341     0.0001609    0.0011403     0.0003275    0.0010404     0.0014389    0.0007833 
    9281024820    -0.0005990   -0.0007144     0.0004992    0.0010822     0.0006325    0.0009434     0.0015935    0.0003297 
    9285028022    -0.0007994   -0.0005242     0.0008136    0.0009255     0.0009047    0.0007581     0.0016098   -0.0001455 
    9289031225    -0.0009398   -0.0002755     0.0010759    0.0006797     0.0011192    0.0004962     0.0014888   -0.0006016 
    9293034428    -0.0010023    0.0000126     0.0012615    0.0003625     0.0012549    0.0001760     0.0012429   -0.0010001 
    9297037630    -0.0009751    0.0003149     0.0013517   -0.0000020     0.0012967   -0.0001781     0.0008950   -0.0013085 
    9301040833    -0.0008551    0.0006030     0.0013355   -0.0003851     0.0012371   -0.0005385     0.0004759   -0.0015022 
    9305044035    -0.0006484    0.0008475     0.0012104   -0.0007556     0.0010766   -0.0008759     0.0000217   -0.0015665 
    9309047238    -0.0003706    0.0010217     0.0009830   -0.0010828     0.0008242   -0.0011622    -0.0004290   -0.0014979 
    9313050440    -0.0000458    0.0011046     0.0006685   -0.0013388     0.0004966   -0.0013726    -0.0008387   -0.0013037 
    9317053643     0.0002956    0.0010835     0.0002893   -0.0015008     0.0001171   -0.0014879    -0.0011737   -0.0010015 
    9321056845     0.0006199    0.0009562    -0.0001260   -0.0015534    -0.0002861   -0.0014959    -0.0014068   -0.0006175 
    9325060048     0.0008936    0.0007312    -0.0005456   -0.0014895    -0.0006825   -0.0013929    -0.0015192   -0.0001844 
    9329063251     0.0010873    0.0004280    -0.0009368   -0.0013115    -0.0010412   -0.0011839    -0.0015025    0.0002613 
    9333066453     0.0011787    0.0000750    -0.0012687   -0.0010308    -0.0013341   -0.0008824    -0.0013587    0.0006824 
    9337069656     0.0011557   -0.0002933    -0.0015146   -0.0006672    -0.0015375   -0.0005094    -0.0011002    0.0010435 
    9341072858     0.0010178   -0.0006399    -0.0016542   -0.0002471    -0.0016344   -0.0000917    -0.0007491    0.0013145 
    9345076061     0.0007767   -0.0009289    -0.0016756    0.0001981    -0.0016159    0.0003399    -0.0003351    0.0014724 
    9349079263     0.0004550   -0.0011299    -0.0015759    0.0006350    -0.0014822    0.0007534     0.0001068    0.0015038 
    9353082466     0.0000844   -0.0012211    -0.0013616    0.0010306    -0.0012419    0.0011178     0.0005389    0.0014059 
    9357085669    -0.0002982   -0.0011920    -0.0010483    0.0013550    -0.0009124    0.0014059     0.0009241    0.0011865 
    9361088871    -0.0006539   -0.0010443    -0.0006593    0.0015838    -0.0005177    0.0015961     0.0012291    0.0008643 
    9365092074    -0.0009465   -0.0007923    -0.0002235    0.0017001    -0.0000869    0.0016744     0.0014269    0.0004667 
    9369095276    -0.0011461   -0.0004611     0.0002264    0.0016955     0.0003483    0.0016354     0.0015000    0.0000281 
    9373098479    -0.0012325   -0.0000840     0.0006569    0.0015712     0.0007559    0.0014828     0.0014411   -0.0004132 
    9377101681    -0.0011969    0.0003010     0.0010364    0.0013377     0.0011063    0.0012286     0.0012548   -0.0008181 
    9381104884    -0.0010433    0.0006551     0.0013374    0.0010136     0.0013744    0.0008928     0.0009571   -0.0011505 
    9385108086    -0.0007877    0.0009430     0.0015387    0.0006243     0.0015419    0.0005013     0.0005741   -0.0013803 
    9389111289    -0.0004563    0.0011364     0.0016275    0.0001999     0.0015984    0.0000839     0.0001399   -0.0014864 
    9393114492    -0.0000830    0.0012167     0.0015995   -0.0002273     0.0015420   -0.0003282    -0.0003064   -0.0014588 
    9397117694     0.0002949    0.0011774     0.0014598   -0.0006254     0.0013799   -0.0007047    -0.0007241   -0.0012996 
    9401120897     0.0006399    0.0010237     0.0012220   -0.0009656     0.0011270   -0.0010188    -0.0010752   -0.0010231 
    9405124099     0.0009184    0.0007724     0.0009071   -0.0012242     0.0008049   -0.0012491    -0.0013273   -0.0006548 
    9409127302     0.0011041    0.0004497     0.0005415   -0.0013846     0.0004401   -0.0013814    -0.0014573   -0.0002286 
    9413130504     0.0011805    0.0000883     0.0001547   -0.0014386     0.0000616   -0.0014095    -0.0014534    0.0002159 
    9417133707     0.0011420   -0.0002760    -0.0002227   -0.0013863    -0.0003013   -0.0013355    -0.0013166    0.0006374 
    9421136910     0.0009947   -0.0006077    -0.0005623   -0.0012367    -0.0006217   -0.0011697    -0.0010604    0.0009967 
    9425140112     0.0007549   -0.0008755    -0.0008395   -0.0010060    -0.0008770   -0.0009294    -0.0007095    0.0012609 
    9429143315     0.0004476   -0.0010552    -0.0010358   -0.0007167    -0.0010507   -0.0006370    -0.0002976    0.0014063 
    9433146517     0.0001035   -0.0011313    -0.0011401   -0.0003949    -0.0011335   -0.0003184     0.0001360    0.0014204 
    9437149720    -0.0002437   -0.0010991    -0.0011493   -0.0000685    -0.0011241   -0.0000007     0.0005505    0.0013040 
    9441152922    -0.0005612   -0.0009640    -0.0010686    0.0002356    -0.0010288    0.0002904     0.0009074    0.0010699 
    9445156125    -0.0008197   -0.0007412    -0.0009105    0.0004934    -0.0008611    0.0005326     0.0011744    0.0007422 
    9449159327    -0.0009965   -0.0004535    -0.0006936    0.0006860    -0.0006398    0.0007087     0.0013284    0.0003534 
    9453162530    -0.0010768   -0.0001293    -0.0004408    0.0008013    -0.0003877    0.0008080     0.0013577   -0.0000587 
    9457165733    -0.0010556    0.0002004    -0.0001772    0.0008344    -0.0001292    0.0008271     0.0012626   -0.0004553 
    9461168935    -0.0009370    0.0005051     0.0000723    0.0007881     0.0001119    0.0007701     0.0010557   -0.0007999 
    9465172138    -0.0007342    0.0007571     0.0002852    0.0006725     0.0003144    0.0006476     0.0007595   -0.0010624 
    9469175340    -0.0004678    0.0009346     0.0004434    0.0005037     0.0004617    0.0004759     0.0004042   -0.0012213 
    9473178543    -0.0001634    0.0010229     0.0005348    0.0003022     0.0005428    0.0002753     0.0000246   -0.0012659 
    9477181745     0.0001504    0.0010159     0.0005542    0.0000909     0.0005538    0.0000682    -0.0003439   -0.0011967 
    9481184948     0.0004448    0.0009160     0.0005036   -0.0001071     0.0004976   -0.0001235    -0.0006686   -0.0010246 
    9485188151     0.0006935    0.0007342     0.0003920   -0.0002706     0.0003838   -0.0002796    -0.0009222   -0.0007698 
    9489191353     0.0008748    0.0004884     0.0002345   -0.0003825     0.0002272   -0.0003845    -0.0010857   -0.0004587 
    9493194556     0.0009735    0.0002020     0.0000505   -0.0004313     0.0000472   -0.0004276    -0.0011493   -0.0001216 
    9497197758     0.0009819   -0.0000984    -0.0001381   -0.0004120    -0.0001352   -0.0004051    -0.0011128    0.0002111 
    9501200961     0.0009008   -0.0003854    -0.0003086   -0.0003269    -0.0002985   -0.0003198    -0.0009849    0.0005110 
    9505204163     0.0007388   -0.0006333    -0.0004407   -0.0001852    -0.0004233   -0.0001813    -0.0007817    0.0007549 
    9509207366     0.0005116   -0.0008201    -0.0005173   -0.0000019    -0.0004941   -0.0000045    -0.0005245    0.0009259 
    9513210568     0.0002407   -0.0009298    -0.0005271    0.0002031    -0.0005007    0.0001914    -0.0002375    0.0010148 
    9517213771    -0.0000489   -0.0009532    -0.0004656    0.0004074    -0.0004393    0.0003850     0.0000546    0.0010195 
    9521216974    -0.0003305   -0.0008893    -0.0003350    0.0005877    -0.0003129    0.0005542     0.0003287    0.0009453 
    9525220176    -0.0005787   -0.0007447    -0.0001452    0.0007227    -0.0001313    0.0006790     0.0005654    0.0008026 
    9529223379    -0.0007711   -0.0005336     0.0000881    0.0007945     0.0000899    0.0007431     0.0007497    0.0006064 
    9533226581    -0.0008907   -0.0002758     0.0003438    0.0007909     0.0003305    0.0007355     0.0008715    0.0003740 
    9537229784    -0.0009272    0.0000046     0.0005980    0.0007063     0.0005678    0.0006516     0.0009261    0.0001235 
    9541232986    -0.0008781    0.0002816     0.0008256    0.0005427     0.0007783    0.0004940     0.0009135   -0.0001274 
    9545236189    -0.0007485    0.0005297     0.0010029    0.0003098     0.0009398    0.0002725     0.0008378   -0.0003621 
    9549239392    -0.0005513    0.0007263     0.0011097    0.0000239     0.0010340    0.0000030     0.0007062   -0.0005667 
    9553242594    -0.0003053    0.0008538     0.0011313   -0.0002929     0.0010477   -0.0002933     0.0005287   -0.0007293 
    9557245797    -0.0000338    0.0009009     0.0010599   -0.0006147     0.0009742   -0.0005920     0.0003169   -0.0008410 
    9561248999     0.0002379    0.0008641     0.0008957   -0.0009141     0.0008146   -0.0008674     0.0000841   -0.0008954 
    9565252202     0.0004843    0.0007477     0.0006468   -0.0011643     0.0005773   -0.0010947    -0.0001557   -0.0008891 
    9569255404     0.0006829    0.0005634     0.0003290   -0.0013416     0.0002777   -0.0012523    -0.0003880   -0.0008215 
    9573258607     0.0008157    0.0003292    -0.0000353   -0.0014276    -0.0000628   -0.0013237    -0.0005978   -0.0006953 
    9577261809     0.0008712    0.0000676    -0.0004192   -0.0014108    -0.0004188   -0.0012989    -0.0007707   -0.0005163 
    9581265012     0.0008453   -0.0001968    -0.0007931   -0.0012877    -0.0007625   -0.0011758    -0.0008934   -0.0002942 
    9585268215     0.0007414   -0.0004392    -0.0011271   -0.0010636    -0.0010664   -0.0009600    -0.0009547   -0.0000420 
    9589271417     0.0005706   -0.0006374    -0.0013937   -0.0007520    -0.0013056   -0.0006650    -0.0009462    0.0002238 
    9593274620     0.0003497   -0.0007737    -0.0015703   -0.0003738    -0.0014594   -0.0003109    -0.0008642    0.0004843 
    9597277822     0.0001000   -0.0008364    -0.0016404    0.0000442    -0.0015137    0.0000770    -0.0007099    0.0007188 
    9601281025    -0.0001546   -0.0008212    -0.0015961    0.0004714    -0.0014620    0.0004701    -0.0004906    0.0009067 
    9605284227    -0.0003907   -0.0007309    -0.0014380    0.0008760    -0.0013059    0.0008390    -0.0002198    0.0010292 
    9609287430    -0.0005868   -0.0005754    -0.0011757    0.0012273    -0.0010553    0.0011557     0.0000830    0.0010713 
    9613290633    -0.0007258   -0.0003702    -0.0008271    0.0014985    -0.0007277    0.0013960     0.0003938    0.0010239 
    9617293835    -0.0007963   -0.0001353    -0.0004169    0.0016684    -0.0003465    0.0015414     0.0006857    0.0008851 
    9621297038    -0.0007934    0.0001074     0.0000252    0.0017238     0.0000605    0.0015805     0.0009311    0.0006616 
    9625300240    -0.0007190    0.0003357     0.0004668    0.0016599     0.0004633    0.0015104     0.0011047    0.0003686 
    9629303443    -0.0005817    0.0005294     0.0008755    0.0014815     0.0008325    0.0013363     0.0011861    0.0000291 
    9633306645    -0.0003952    0.0006721     0.0012215    0.0012017     0.0011410    0.0010715     0.0011626   -0.0003274 
    9637309848    -0.0001773    0.0007523     0.0014798    0.0008417     0.0013667    0.0007362     0.0010308   -0.0006681 
    9641313050     0.0000520    0.0007647     0.0016322    0.0004286     0.0014942    0.0003560     0.0007981   -0.0009596 
    9645316253     0.0002725    0.0007097     0.0016689   -0.0000066     0.0015156   -0.0000405     0.0004823   -0.0011714 
    9649319456     0.0004650    0.0005939     0.0015892   -0.0004316     0.0014314   -0.0004237     0.0001106   -0.0012796 
    9653322658     0.0006139    0.0004286     0.0014010   -0.0008153     0.0012502   -0.0007656    -0.0002829   -0.0012695 
    9657325861     0.0007074    0.0002292     0.0011209   -0.0011302     0.0009882   -0.0010419    -0.0006601   -0.0011381 
    9661329063     0.0007389    0.0000133     0.0007721   -0.0013547     0.0006673   -0.0012339    -0.0009835   -0.0008943 
    9665332266     0.0007070   -0.0002008     0.0003826   -0.0014747     0.0003136   -0.0013300    -0.0012194   -0.0005591 
    9669335468     0.0006155   -0.0003951    -0.0000169   -0.0014847    -0.0000447   -0.0013266    -0.0013422   -0.0001634 
    9673338671     0.0004732   -0.0005540    -0.0003958   -0.0013878    -0.0003802   -0.0012279    -0.0013370    0.0002547 
    9677341873     0.0002924   -0.0006649    -0.0007259   -0.0011956    -0.0006680   -0.0010457    -0.0012022    0.0006539 
    9681345076     0.0000884   -0.0007196    -0.0009839   -0.0009270    -0.0008878   -0.0007983    -0.0009490    0.0009940 
    9685348279    -0.0001221   -0.0007139    -0.0011528   -0.0006064    -0.0010257   -0.0005086    -0.0006013    0.0012402 
    9689351481    -0.0003221   -0.0006489    -0.0012236   -0.0002616    -0.0010750   -0.0002019    -0.0001930    0.0013671 
    9693354684    -0.0004954   -0.0005299    -0.0011956    0.0000784    -0.0010366    0.0000955     0.0002353    0.0013611 
    9697357886    -0.0006281   -0.0003664    -0.0010764    0.0003864    -0.0009190    0.0003597     0.0006408    0.0012225 
    9701361089    -0.0007093   -0.0001715    -0.0008808    0.0006386    -0.0007370    0.0005701     0.0009830    0.0009651 
    9705364291    -0.0007321    0.0000393    -0.0006297    0.0008170    -0.0005103    0.0007121     0.0012278    0.0006150 
    9709367494    -0.0006940    0.0002492    -0.0003478    0.0009105    -0.0002620    0.0007773     0.0013513    0.0002077 
    9713370697    -0.0005972    0.0004410    -0.0000619    0.0009161    -0.0000159    0.0007647     0.0013424   -0.0002158 
    9717373899    -0.0004486    0.0005987     0.0002024    0.0008384     0.0002050    0.0006806     0.0012033   -0.0006129 
    9721377102    -0.0002594    0.0007086     0.0004220    0.0006895     0.0003811    0.0005373     0.0009499   -0.0009448 
    9725380304    -0.0000444    0.0007604     0.0005788    0.0004874     0.0004977    0.0003526     0.0006092   -0.0011796 
    9729383507     0.0001790    0.0007484     0.0006612    0.0002545     0.0005462    0.0001474     0.0002168   -0.0012961 
    9733386709     0.0003923    0.0006717     0.0006647    0.0000154     0.0005248   -0.0000557    -0.0001877   -0.0012856 
    9737389912     0.0005768    0.0005350     0.0005928   -0.0002055     0.0004387   -0.0002352    -0.0005641   -0.0011525 
    9741393114     0.0007158    0.0003482     0.0004557   -0.0003861     0.0002993   -0.0003721    -0.0008766   -0.0009132 
    9745396317     0.0007958    0.0001260     0.0002699   -0.0005087     0.0001235   -0.0004521    -0.0010968   -0.0005945 
    9749399520     0.0008078   -0.0001133     0.0000566   -0.0005616    -0.0000687   -0.0004667    -0.0012066   -0.0002298 
    9753402722     0.0007485   -0.0003490    -0.0001609   -0.0005399    -0.0002552   -0.0004140    -0.0011994    0.0001441 
    9757405925     0.0006209   -0.0005602    -0.0003587   -0.0004464    -0.0004148   -0.0002991    -0.0010808    0.0004910 
    9761409127     0.0004342   -0.0007269    -0.0005151   -0.0002908    -0.0005286   -0.0001334    -0.0008666    0.0007794 
    9765412330     0.0002034   -0.0008327    -0.0006124   -0.0000892    -0.0005821    0.0000663    -0.0005814    0.0009846 
    9769415532    -0.0000519   -0.0008661    -0.0006385    0.0001376    -0.0005666    0.0002793    -0.0002550    0.0010914 
    9773418735    -0.0003091   -0.0008218    -0.0005883    0.0003662    -0.0004800    0.0004832     0.0000803    0.0010951 
    9777421938    -0.0005446   -0.0007016    -0.0004640    0.0005724    -0.0003275    0.0006558     0.0003933    0.0010005 
