! 5/6/2020 9:36:50 PM
! C:\ANRITSUVNA\TEMP\TEMP.S2P
! CHANNEL.1
! TR.MEASUREMENT
! CORRECTED.DATA
# HZ S RI R 50.0
! FREQ.HZ          S11RE         S11IM         S21RE         S21IM         S12RE         S12IM         S22RE         S22IM         
!; PortSelection: Port_12
    8872698159     0.1097529   -0.1284308    -0.0562678    0.0036596    -0.0557641    0.0038733     0.0275329    0.0369978 
    8876701361     0.1194715   -0.1164113    -0.0562578    0.0144553    -0.0557554    0.0147174    -0.0072940    0.0410711 
    8880704564     0.1243173   -0.1023543    -0.0528361    0.0263012    -0.0521723    0.0266210    -0.0425550    0.0405668 
    8884707766     0.1264691   -0.0896199    -0.0453007    0.0364814    -0.0444429    0.0367336    -0.0754618    0.0354952 
    8888710969     0.1218932   -0.0778130    -0.0358319    0.0428114    -0.0349019    0.0427820    -0.1025828    0.0246315 
    8892714171     0.1119984   -0.0645411    -0.0271817    0.0459107    -0.0263274    0.0455666    -0.1237847    0.0073680 
    8896717374     0.0971249   -0.0513395    -0.0198609    0.0480109    -0.0194395    0.0474961    -0.1388048   -0.0163240 
    8900720576     0.0783622   -0.0394687    -0.0130246    0.0504852    -0.0129178    0.0497252    -0.1495906   -0.0453980 
    8904723779     0.0564527   -0.0292819    -0.0055111    0.0525700    -0.0058018    0.0518114    -0.1550839   -0.0759394 
    8908726982     0.0354871   -0.0211983     0.0025877    0.0539581     0.0020249    0.0532926    -0.1550572   -0.1054670 
    8912730184     0.0133864   -0.0174058     0.0119561    0.0547072     0.0111142    0.0542120    -0.1468563   -0.1339479 
    8916733387    -0.0062178   -0.0156189     0.0225650    0.0534317     0.0215556    0.0531028    -0.1322210   -0.1608299 
    8920736589    -0.0211998   -0.0189078     0.0336103    0.0491177     0.0326150    0.0487624    -0.1132298   -0.1871641 
    8924739792    -0.0325060   -0.0292285     0.0429351    0.0409776     0.0422503    0.0405856    -0.0916781   -0.2108327 
    8928742994    -0.0415242   -0.0464323     0.0486647    0.0311456     0.0480897    0.0307020    -0.0704057   -0.2274547 
    8932746197    -0.0505855   -0.0678575     0.0514859    0.0219566     0.0508807    0.0211549    -0.0481733   -0.2363766 
    8936749400    -0.0600021   -0.0910009     0.0527486    0.0136169     0.0521450    0.0126049    -0.0224335   -0.2367524 
    8940752602    -0.0658759   -0.1131788     0.0533425    0.0059375     0.0525307    0.0047658     0.0044550   -0.2323815 
    8944755805    -0.0693403   -0.1322879     0.0535539   -0.0015685     0.0525358   -0.0027260     0.0287845   -0.2237450 
    8948759007    -0.0681987   -0.1482344     0.0532797   -0.0091748     0.0522306   -0.0099950     0.0490555   -0.2093026 
    8952762210    -0.0619281   -0.1621911     0.0527805   -0.0173549     0.0515737   -0.0179108     0.0637773   -0.1883955 
    8956765412    -0.0541126   -0.1740256     0.0510753   -0.0271282     0.0498175   -0.0272776     0.0731510   -0.1608658 
    8960768615    -0.0452630   -0.1803777     0.0463894   -0.0378095     0.0452278   -0.0374510     0.0785025   -0.1291378 
    8964771817    -0.0321870   -0.1796818     0.0378644   -0.0472644     0.0371513   -0.0465162     0.0803983   -0.0959378 
    8968775020    -0.0150056   -0.1766533     0.0269728   -0.0532651     0.0266502   -0.0523910     0.0763580   -0.0653407 
    8972778223     0.0019784   -0.1730866     0.0162359   -0.0554402     0.0162167   -0.0545170     0.0634572   -0.0378058 
    8976781425     0.0172099   -0.1683209     0.0072138   -0.0560629     0.0073223   -0.0551914     0.0434536   -0.0112083 
    8980784628     0.0298501   -0.1607685    -0.0013289   -0.0559856    -0.0010376   -0.0551961     0.0196022    0.0131794 
    8984787830     0.0398176   -0.1505359    -0.0093848   -0.0554757    -0.0090937   -0.0548403    -0.0059729    0.0323172 
    8988791033     0.0477459   -0.1394193    -0.0183517   -0.0547137    -0.0181197   -0.0541488    -0.0339290    0.0431480 
    8992794235     0.0507227   -0.1277416    -0.0286599   -0.0519231    -0.0283659   -0.0515148    -0.0644625    0.0450100 
    8996797438     0.0477618   -0.1135169    -0.0389847   -0.0460175    -0.0386154   -0.0455229    -0.0950875    0.0401393 
    9000800641     0.0407359   -0.0956920    -0.0469696   -0.0367066    -0.0465991   -0.0366011    -0.1259664    0.0285246 
    9004803843     0.0320902   -0.0741857    -0.0518640   -0.0264593    -0.0514099   -0.0264286    -0.1534680    0.0119365 
    9008807046     0.0244646   -0.0523496    -0.0541609   -0.0163842    -0.0536278   -0.0165367    -0.1756605   -0.0092534 
    9012810248     0.0157715   -0.0347142    -0.0543502   -0.0072018    -0.0538641   -0.0075419    -0.1935093   -0.0361666 
    9016813451     0.0046083   -0.0221615    -0.0535874    0.0004267    -0.0531351   -0.0000570    -0.2056840   -0.0663969 
    9020816653    -0.0101018   -0.0127515    -0.0533961    0.0073658    -0.0528666    0.0066775    -0.2123719   -0.0967749 
    9024819856    -0.0270287   -0.0064885    -0.0533143    0.0150490    -0.0529998    0.0141657    -0.2119843   -0.1269144 
    9028823058    -0.0424260   -0.0036835    -0.0526810    0.0242284    -0.0523655    0.0232942    -0.2050630   -0.1550178 
    9032826261    -0.0576371   -0.0064185    -0.0496653    0.0349930    -0.0492701    0.0340294    -0.1924205   -0.1801019 
    9036829464    -0.0751067   -0.0160422    -0.0426154    0.0457809    -0.0423011    0.0447461    -0.1750137   -0.2008158 
    9040832666    -0.0967162   -0.0308012    -0.0318616    0.0537027    -0.0316755    0.0526433    -0.1546136   -0.2157434 
    9044835869    -0.1188786   -0.0445734    -0.0199232    0.0573751    -0.0197653    0.0564862    -0.1301987   -0.2231937 
    9048839071    -0.1363661   -0.0549266    -0.0091267    0.0572578    -0.0089356    0.0564969    -0.1026124   -0.2240720 
    9052842274    -0.1458854   -0.0641005    -0.0005839    0.0555896    -0.0003773    0.0548464    -0.0730234   -0.2187489 
    9056845476    -0.1501375   -0.0766678     0.0062037    0.0539307     0.0065268    0.0532498    -0.0441490   -0.2089646 
    9060848679    -0.1476451   -0.0910890     0.0124233    0.0532716     0.0127030    0.0526813    -0.0186198   -0.1932192 
    9064851882    -0.1412817   -0.1042282     0.0204468    0.0532780     0.0205776    0.0525969     0.0021320   -0.1699252 
    9068855084    -0.1300566   -0.1166431     0.0302963    0.0516664     0.0301749    0.0509771     0.0198279   -0.1406910 
    9072858287    -0.1142974   -0.1277690     0.0413152    0.0474620     0.0410783    0.0467361     0.0340913   -0.1090140 
    9076861489    -0.0951155   -0.1357158     0.0522043    0.0390549     0.0516930    0.0385123     0.0418785   -0.0770107 
    9080864692    -0.0749720   -0.1443714     0.0604083    0.0265835     0.0595888    0.0262464     0.0427155   -0.0464246 
    9084867894    -0.0579644   -0.1512907     0.0635060    0.0119642     0.0625031    0.0118008     0.0351029   -0.0167973 
    9088871097    -0.0464882   -0.1502817     0.0608101   -0.0011108     0.0598773   -0.0010569     0.0199163    0.0107261 
    9092874299    -0.0343324   -0.1407056     0.0561126   -0.0097350     0.0552761   -0.0093834    -0.0008086    0.0359769 
    9096877502    -0.0221759   -0.1249846     0.0529627   -0.0158440     0.0521981   -0.0154743    -0.0257926    0.0563057 
    9100880705    -0.0092160   -0.1067624     0.0510718   -0.0220730     0.0505591   -0.0217905    -0.0551835    0.0692047 
    9104883907     0.0010168   -0.0869725     0.0490791   -0.0300066     0.0484983   -0.0297917    -0.0887013    0.0748434 
    9108887110     0.0072727   -0.0649953     0.0448299   -0.0391848     0.0442757   -0.0391145    -0.1240595    0.0748357 
    9112890312     0.0100807   -0.0405018     0.0376310   -0.0482527     0.0371291   -0.0481875    -0.1582965    0.0697879 
    9116893515     0.0125937   -0.0163707     0.0273292   -0.0552390     0.0269427   -0.0552260    -0.1888420    0.0610621 
    9120896717     0.0118955    0.0032349     0.0154527   -0.0592552     0.0150350   -0.0591302    -0.2144706    0.0454203 
    9124899920     0.0052691    0.0177324     0.0031635   -0.0593581     0.0029881   -0.0591794    -0.2343347    0.0237020 
    9128903122    -0.0097976    0.0275027    -0.0068447   -0.0562593    -0.0069102   -0.0559705    -0.2487956   -0.0006311 
    9132906325    -0.0315337    0.0379618    -0.0138762   -0.0527800    -0.0138763   -0.0523228    -0.2563539   -0.0264214 
    9136909528    -0.0536167    0.0501268    -0.0198916   -0.0506028    -0.0197429   -0.0500175    -0.2555770   -0.0520938 
    9140912730    -0.0740227    0.0568594    -0.0272178   -0.0488986    -0.0267450   -0.0481897    -0.2454779   -0.0775448 
    9144915933    -0.0943852    0.0581617    -0.0353042   -0.0458886    -0.0349215   -0.0451582    -0.2289779   -0.1025923 
    9148919135    -0.1132098    0.0558174    -0.0441855   -0.0411095    -0.0436026   -0.0402330    -0.2077738   -0.1266786 
    9152922338    -0.1298579    0.0503890    -0.0526687   -0.0331458    -0.0521079   -0.0324329    -0.1837409   -0.1463960 
    9156925540    -0.1425702    0.0427986    -0.0590018   -0.0224427    -0.0585527   -0.0216745    -0.1569717   -0.1592312 
    9160928743    -0.1479683    0.0352364    -0.0618522   -0.0100603    -0.0614053   -0.0091069    -0.1272529   -0.1647946 
    9164931946    -0.1465550    0.0206816    -0.0604977    0.0018720    -0.0600017    0.0029326    -0.0958205   -0.1647305 
    9168935148    -0.1426911    0.0004854    -0.0569601    0.0107848    -0.0561988    0.0117781    -0.0637321   -0.1597282 
    9172938351    -0.1394684   -0.0199599    -0.0539682    0.0173454    -0.0532799    0.0184270    -0.0363405   -0.1484687 
    9176941553    -0.1342368   -0.0365091    -0.0523371    0.0244598    -0.0514647    0.0255090    -0.0137391   -0.1291630 
    9180944756    -0.1256601   -0.0506204    -0.0502080    0.0333567    -0.0490858    0.0341623     0.0063954   -0.1033451 
    9184947958    -0.1129222   -0.0610362    -0.0458007    0.0435646    -0.0444111    0.0441428     0.0228121   -0.0726183 
    9188951161    -0.1002099   -0.0697411    -0.0376972    0.0539074    -0.0361603    0.0539637     0.0344363   -0.0407193 
    9192954363    -0.0867546   -0.0735646    -0.0258861    0.0621673    -0.0245431    0.0616597     0.0396881   -0.0095682 
    9196957566    -0.0723174   -0.0731397    -0.0112126    0.0663212    -0.0099328    0.0653043     0.0354681    0.0202859 
    9200960769    -0.0577227   -0.0655152     0.0034317    0.0644984     0.0042401    0.0633097     0.0230173    0.0504017 
    9204963971    -0.0376339   -0.0531975     0.0142900    0.0588215     0.0148718    0.0575658     0.0049199    0.0805407 
    9208967174    -0.0139520   -0.0428375     0.0208443    0.0528771     0.0212400    0.0517465    -0.0162282    0.1064693 
    9212970376     0.0058391   -0.0350413     0.0253442    0.0493304     0.0257481    0.0483234    -0.0400445    0.1252108 
    9216973579     0.0196918   -0.0255415     0.0316892    0.0475169     0.0321983    0.0463967    -0.0686681    0.1361416 
    9220976781     0.0286554   -0.0121378     0.0400440    0.0441378     0.0406480    0.0429662    -0.1003247    0.1408865 
    9224979984     0.0353160    0.0048933     0.0490660    0.0381744     0.0497197    0.0368120    -0.1315449    0.1410213 
    9228983187     0.0402458    0.0224480     0.0576700    0.0288544     0.0580865    0.0274700    -0.1592780    0.1357485 
    9232986389     0.0401079    0.0388500     0.0635120    0.0162151     0.0637274    0.0146675    -0.1820424    0.1231224 
    9236989592     0.0336040    0.0559701     0.0652618    0.0020490     0.0649691    0.0002970    -0.1980457    0.1042144 
    9240992794     0.0214075    0.0756536     0.0617486   -0.0116718     0.0610943   -0.0131626    -0.2082367    0.0774641 
    9244995997     0.0086104    0.0972125     0.0547064   -0.0209560     0.0537134   -0.0221553    -0.2153383    0.0460006 
    9248999199    -0.0015257    0.1144307     0.0489306   -0.0258824     0.0476785   -0.0267960    -0.2167518    0.0147232 
    9253002402    -0.0128104    0.1231169     0.0458782   -0.0306663     0.0446030   -0.0311135    -0.2100390   -0.0152034 
    9257005604    -0.0278226    0.1252759     0.0435121   -0.0370506     0.0419659   -0.0373558    -0.1959274   -0.0451281 
    9261008807    -0.0448986    0.1237168     0.0396222   -0.0452268     0.0376688   -0.0454026    -0.1769327   -0.0747179 
    9265012010    -0.0586132    0.1179916     0.0325615   -0.0533906     0.0305346   -0.0533804    -0.1552297   -0.1013104 
    9269015212    -0.0703428    0.1050978     0.0233660   -0.0602652     0.0208709   -0.0601903    -0.1321710   -0.1212412 
    9273018415    -0.0817189    0.0877025     0.0113991   -0.0656088     0.0086837   -0.0651782    -0.1062667   -0.1326724 
    9277021617    -0.0903000    0.0643439    -0.0030976   -0.0672092    -0.0057184   -0.0663430    -0.0781531   -0.1360621 
    9281024820    -0.1007859    0.0392139    -0.0174414   -0.0633373    -0.0198807   -0.0620262    -0.0492890   -0.1313643 
    9285028022    -0.1091474    0.0205738    -0.0275974   -0.0551473    -0.0297240   -0.0535548    -0.0197056   -0.1189219 
    9289031225    -0.1068467    0.0072111    -0.0330048   -0.0478949    -0.0346557   -0.0461750     0.0090337   -0.1007326 
    9293034428    -0.0943698   -0.0055760    -0.0375396   -0.0434031    -0.0389091   -0.0415548     0.0340781   -0.0772266 
    9297037630    -0.0768110   -0.0197324    -0.0443132   -0.0395797    -0.0450802   -0.0376045     0.0559914   -0.0487128 
    9301040833    -0.0584939   -0.0324968    -0.0528510   -0.0336714    -0.0529285   -0.0315345     0.0740807   -0.0175545 
    9305044035    -0.0390388   -0.0393615    -0.0609684   -0.0238678    -0.0603246   -0.0218396     0.0868812    0.0133992 
    9309047238    -0.0161091   -0.0406437    -0.0659169   -0.0108500    -0.0648843   -0.0092537     0.0926361    0.0434585 
    9313050440     0.0094446   -0.0389217    -0.0668015    0.0032596    -0.0653819    0.0044076     0.0903670    0.0708989 
    9317053643     0.0364306   -0.0365660    -0.0636424    0.0168242    -0.0621729    0.0176694     0.0799757    0.0959098 
    9321056845     0.0567518   -0.0353072    -0.0562363    0.0279251    -0.0548225    0.0287001     0.0635699    0.1181272 
    9325060048     0.0704161   -0.0297788    -0.0476590    0.0340593    -0.0462629    0.0348047     0.0416648    0.1352585 
    9329063251     0.0806193   -0.0171226    -0.0417705    0.0373464    -0.0403878    0.0382039     0.0148718    0.1456639 
    9333066453     0.0887520   -0.0023461    -0.0382585    0.0418796    -0.0367328    0.0428167    -0.0162795    0.1503515 
    9337069656     0.0945786    0.0129023    -0.0338928    0.0491122    -0.0321000    0.0499197    -0.0496800    0.1506036 
    9341072858     0.0976915    0.0274540    -0.0259439    0.0571568    -0.0240727    0.0575231    -0.0811347    0.1450064 
    9345076061     0.0972442    0.0428493    -0.0146702    0.0631958    -0.0126440    0.0632525    -0.1084626    0.1326032 
    9349079263     0.0937296    0.0585365    -0.0011228    0.0658674     0.0007438    0.0653996    -0.1322249    0.1129741 
    9353082466     0.0892233    0.0737888     0.0126924    0.0643176     0.0143495    0.0632229    -0.1508524    0.0881550 
    9357085669     0.0849927    0.0849013     0.0248882    0.0589223     0.0260310    0.0576009    -0.1642386    0.0585876 
    9361088871     0.0782922    0.0899314     0.0337450    0.0508164     0.0345562    0.0491743    -0.1707768    0.0271723 
    9365092074     0.0664366    0.0874497     0.0386769    0.0428211     0.0390099    0.0412213    -0.1688826   -0.0062544 
    9369095276     0.0494437    0.0875552     0.0418960    0.0374923     0.0421404    0.0356745    -0.1604877   -0.0395714 
    9373098479     0.0332203    0.0872463     0.0466208    0.0336157     0.0467089    0.0317208    -0.1460877   -0.0719287 
    9377101681     0.0181720    0.0825251     0.0536080    0.0285035     0.0534841    0.0263040    -0.1276064   -0.1012115 
    9381104884     0.0016557    0.0726189     0.0608906    0.0198115     0.0604780    0.0173548    -0.1049368   -0.1238336 
    9385108086    -0.0139181    0.0609763     0.0660204    0.0077152     0.0651493    0.0051845    -0.0775608   -0.1382820 
    9389111289    -0.0285403    0.0489544     0.0673188   -0.0066679     0.0660640   -0.0088620    -0.0459257   -0.1457100 
    9393114492    -0.0391449    0.0387101     0.0641909   -0.0210458     0.0624923   -0.0229862    -0.0113263   -0.1457873 
    9397117694    -0.0415741    0.0272212     0.0562929   -0.0337341     0.0545440   -0.0350682     0.0239455   -0.1407154 
    9401120897    -0.0367140    0.0102828     0.0455185   -0.0417618     0.0437769   -0.0423314     0.0570924   -0.1303180 
    9405124099    -0.0296180   -0.0114285     0.0359734   -0.0449276     0.0345523   -0.0451519     0.0849503   -0.1132747 
    9409127302    -0.0203810   -0.0327088     0.0296670   -0.0470122     0.0283711   -0.0469893     0.1091805   -0.0910558 
    9413130504    -0.0078713   -0.0535099     0.0244332   -0.0510087     0.0233976   -0.0507626     0.1285343   -0.0668941 
    9417133707     0.0077118   -0.0727129     0.0173084   -0.0562196     0.0165167   -0.0556182     0.1405833   -0.0413802 
    9421136910     0.0254940   -0.0891473     0.0080393   -0.0605760     0.0073663   -0.0598727     0.1432941   -0.0158661 
    9425140112     0.0409321   -0.1025231    -0.0034123   -0.0633559    -0.0038441   -0.0625310     0.1385588    0.0104826 
    9429143315     0.0562715   -0.1099249    -0.0164788   -0.0629930    -0.0167065   -0.0621400     0.1260817    0.0343460 
    9433146517     0.0692355   -0.1112398    -0.0299418   -0.0585323    -0.0302198   -0.0575099     0.1051920    0.0555199 
    9437149720     0.0798497   -0.1033183    -0.0410485   -0.0491767    -0.0411599   -0.0482411     0.0774585    0.0737635 
    9441152922     0.0942639   -0.0887524    -0.0469070   -0.0377816    -0.0469884   -0.0367079     0.0453554    0.0901217 
    9445156125     0.1076351   -0.0756144    -0.0487739   -0.0282457    -0.0487402   -0.0271283     0.0124068    0.1016977 
    9449159327     0.1160804   -0.0601976    -0.0496674   -0.0214342    -0.0496229   -0.0202740    -0.0207864    0.1068169 
    9453162530     0.1218834   -0.0405353    -0.0520643   -0.0157043    -0.0518590   -0.0147314    -0.0532074    0.1050367 
    9457165733     0.1272481   -0.0212825    -0.0551559   -0.0084930    -0.0549907   -0.0076341    -0.0833928    0.0965894 
    9461168935     0.1288669   -0.0057326    -0.0575719    0.0003218    -0.0573196    0.0011314    -0.1097844    0.0811765 
    9465172138     0.1243585    0.0061673    -0.0584957    0.0109106    -0.0581502    0.0113737    -0.1314311    0.0604879 
    9469175340     0.1132372    0.0157046    -0.0568726    0.0223979    -0.0562350    0.0227202    -0.1475255    0.0351998 
    9473178543     0.0954020    0.0225826    -0.0517064    0.0339333    -0.0510056    0.0339013    -0.1551769    0.0058599 
    9477181745     0.0735110    0.0295805    -0.0429449    0.0431060    -0.0421220    0.0429794    -0.1544327   -0.0274790 
    9481184948     0.0507783    0.0370131    -0.0328951    0.0481494    -0.0317429    0.0477513    -0.1494458   -0.0648174 
    9485188151     0.0305265    0.0411111    -0.0243632    0.0500361    -0.0231948    0.0494697    -0.1422728   -0.1020194 
    9489191353     0.0115589    0.0401877    -0.0178961    0.0516436    -0.0167216    0.0507221    -0.1307932   -0.1338956 
    9493194556    -0.0048579    0.0357109    -0.0116152    0.0542843    -0.0104958    0.0533282    -0.1131500   -0.1587518 
    9497197758    -0.0167422    0.0269182    -0.0036491    0.0575107    -0.0024442    0.0561779    -0.0892001   -0.1786310 
    9501200961    -0.0256574    0.0117382     0.0065948    0.0590348     0.0074406    0.0576170    -0.0618408   -0.1939377 
    9505204163    -0.0335384   -0.0067242     0.0178456    0.0580053     0.0183731    0.0566693    -0.0346603   -0.2029783 
    9509207366    -0.0382274   -0.0277201     0.0294038    0.0540619     0.0294111    0.0529470    -0.0076284   -0.2028970 
    9513210568    -0.0414998   -0.0523321     0.0398634    0.0465390     0.0396303    0.0458133     0.0181387   -0.1934848 
    9517213771    -0.0461465   -0.0760052     0.0474295    0.0362307     0.0470594    0.0357943     0.0434943   -0.1768712 
    9521216974    -0.0500208   -0.0941029     0.0505602    0.0250029     0.0500512    0.0248891     0.0670451   -0.1544006 
    9525220176    -0.0469981   -0.1088495     0.0502938    0.0166806     0.0496969    0.0168170     0.0864860   -0.1288493 
    9529223379    -0.0416660   -0.1198698     0.0513342    0.0113050     0.0506728    0.0116880     0.1002246   -0.1012809 
    9533226581    -0.0330975   -0.1274960     0.0542665    0.0046261     0.0535595    0.0050384     0.1046482   -0.0725301 
    9537229784    -0.0207055   -0.1306347     0.0565217   -0.0042284     0.0558282   -0.0036939     0.1009266   -0.0410142 
    9541232986    -0.0051904   -0.1296340     0.0566048   -0.0149073     0.0559303   -0.0143633     0.0915760   -0.0091266 
    9545236189     0.0111887   -0.1263215     0.0536212   -0.0260098     0.0531155   -0.0253296     0.0771215    0.0209731 
    9549239392     0.0274085   -0.1201532     0.0475544   -0.0365053     0.0473056   -0.0358928     0.0571279    0.0463445 
    9553242594     0.0461925   -0.1130782     0.0379872   -0.0446153     0.0378179   -0.0442786     0.0315027    0.0661567 
    9557245797     0.0626116   -0.1074824     0.0274554   -0.0484749     0.0272816   -0.0482794     0.0012685    0.0806565 
    9561248999     0.0718055   -0.1000691     0.0185032   -0.0492227     0.0183441   -0.0491438    -0.0313566    0.0893153 
    9565252202     0.0760639   -0.0864032     0.0118080   -0.0492217     0.0115447   -0.0491424    -0.0649089    0.0925073 
    9569255404     0.0797188   -0.0684220     0.0060562   -0.0500662     0.0059869   -0.0501137    -0.0962513    0.0876996 
    9573258607     0.0809338   -0.0500029    -0.0004809   -0.0518432    -0.0005138   -0.0517125    -0.1247570    0.0745964 
    9577261809     0.0786342   -0.0321937    -0.0084497   -0.0529893    -0.0082857   -0.0528342    -0.1511158    0.0548965 
    9581265012     0.0715410   -0.0147275    -0.0178144   -0.0530446    -0.0174831   -0.0528527    -0.1714471    0.0297633 
    9585268215     0.0594186    0.0016829    -0.0283150   -0.0510637    -0.0278858   -0.0506320    -0.1857293   -0.0008208 
    9589271417     0.0448475    0.0188880    -0.0392274   -0.0456488    -0.0386494   -0.0449917    -0.1948989   -0.0351454 
    9593274620     0.0294186    0.0329440    -0.0483343   -0.0360106    -0.0474604   -0.0351384    -0.1996293   -0.0701936 
    9597277822     0.0123526    0.0403433    -0.0524335   -0.0241151    -0.0512318   -0.0233526    -0.1980202   -0.1035000 
    9601281025    -0.0079719    0.0414746    -0.0518533   -0.0145804    -0.0504250   -0.0138793    -0.1900115   -0.1321410 
    9605284227    -0.0307174    0.0382817    -0.0511882   -0.0087961    -0.0499967   -0.0082771    -0.1755158   -0.1564810 
    9609287430    -0.0535920    0.0319711    -0.0528271   -0.0027359    -0.0516853   -0.0023336    -0.1548665   -0.1750078 
    9613290633    -0.0754084    0.0226809    -0.0540394    0.0050224    -0.0531129    0.0053618    -0.1301110   -0.1871662 
    9617293835    -0.0925442    0.0116141    -0.0538809    0.0139925    -0.0532257    0.0140643    -0.1020541   -0.1924761 
    9621297038    -0.1041399   -0.0025876    -0.0522759    0.0235509    -0.0517817    0.0234798    -0.0725196   -0.1897085 
    9625300240    -0.1120453   -0.0194111    -0.0487831    0.0341994    -0.0485866    0.0340738    -0.0432813   -0.1784662 
    9629303443    -0.1166023   -0.0359956    -0.0412474    0.0451874    -0.0412249    0.0448841    -0.0122155   -0.1592139 
    9633306645    -0.1136432   -0.0497028    -0.0295969    0.0531339    -0.0299397    0.0526851     0.0185994   -0.1366766 
    9637309848    -0.1014124   -0.0622672    -0.0165327    0.0560427    -0.0169806    0.0555867     0.0443480   -0.1137146 
    9641313050    -0.0868029   -0.0779542    -0.0056866    0.0541210    -0.0061800    0.0536983     0.0623438   -0.0877605 
    9645316253    -0.0699644   -0.0913630     0.0010878    0.0517433     0.0006910    0.0513536     0.0711812   -0.0592042 
    9649319456    -0.0520214   -0.0999399     0.0071967    0.0509991     0.0069367    0.0505225     0.0731678   -0.0276446 
    9653322658    -0.0324957   -0.1040022     0.0144993    0.0501715     0.0142984    0.0496190     0.0706631    0.0035818 
    9657325861    -0.0124671   -0.1038178     0.0223351    0.0481057     0.0220679    0.0474959     0.0615507    0.0308155 
    9661329063     0.0070460   -0.1012776     0.0302702    0.0446241     0.0301321    0.0438968     0.0438465    0.0541812 
    9665332266     0.0250154   -0.0979739     0.0381241    0.0391805     0.0380293    0.0385396     0.0181699    0.0759457 
    9669335468     0.0367937   -0.0914728     0.0449471    0.0313449     0.0448405    0.0307785    -0.0109186    0.0944975 
    9673338671     0.0428959   -0.0775265     0.0492679    0.0216819     0.0491006    0.0212595    -0.0422414    0.1085084 
    9677341873     0.0483144   -0.0567939     0.0500119    0.0120513     0.0499136    0.0117497    -0.0750717    0.1158379 
    9681345076     0.0539872   -0.0346950     0.0489382    0.0048299     0.0487387    0.0044909    -0.1076337    0.1164257 
    9685348279     0.0575646   -0.0132428     0.0485852   -0.0005481     0.0483383   -0.0008834    -0.1380686    0.1100776 
    9689351481     0.0586124    0.0061540     0.0496785   -0.0064052     0.0492864   -0.0066774    -0.1666110    0.0969321 
    9693354684     0.0533629    0.0220846     0.0505812   -0.0144481     0.0500784   -0.0145102    -0.1916615    0.0789308 
    9697357886     0.0440344    0.0386624     0.0494602   -0.0236848     0.0487610   -0.0238651    -0.2102911    0.0578230 
    9701361089     0.0330978    0.0546959     0.0461894   -0.0334917     0.0452290   -0.0334437    -0.2207738    0.0325899 
    9705364291     0.0212176    0.0672543     0.0395504   -0.0433372     0.0384072   -0.0432306    -0.2234804    0.0024521 
    9709367494     0.0079286    0.0752520     0.0295269   -0.0507327     0.0282462   -0.0501760    -0.2209215   -0.0298265 
    9713370697    -0.0079755    0.0791818     0.0180408   -0.0539189     0.0168215   -0.0532475    -0.2129536   -0.0602325 
    9717373899    -0.0248283    0.0802921     0.0076788   -0.0531141     0.0065735   -0.0522116    -0.1972911   -0.0869569 
    9721377102    -0.0407553    0.0785791     0.0009152   -0.0506729    -0.0001258   -0.0497734    -0.1754924   -0.1098355 
    9725380304    -0.0557282    0.0736833    -0.0038214   -0.0500206    -0.0049529   -0.0491910    -0.1476713   -0.1283984 
    9729383507    -0.0685285    0.0681654    -0.0101483   -0.0513996    -0.0112329   -0.0504791    -0.1164116   -0.1413266 
    9733386709    -0.0738438    0.0594005    -0.0194175   -0.0517707    -0.0203860   -0.0506974    -0.0832996   -0.1467123 
    9737389912    -0.0756748    0.0451606    -0.0301743   -0.0490759    -0.0308145   -0.0479647    -0.0490820   -0.1441621 
    9741393114    -0.0748739    0.0292187    -0.0405173   -0.0429166    -0.0409850   -0.0418970    -0.0144729   -0.1354895 
    9745396317    -0.0701056    0.0117157    -0.0491713   -0.0333457    -0.0493642   -0.0323772     0.0175107   -0.1211657 
    9749399520    -0.0627144   -0.0088927    -0.0543219   -0.0215174    -0.0542177   -0.0206966     0.0438192   -0.1021103 
    9753402722    -0.0560731   -0.0298818    -0.0550203   -0.0095226    -0.0547565   -0.0088896     0.0643346   -0.0771577 
    9757405925    -0.0498043   -0.0477051    -0.0525540    0.0000926    -0.0521639    0.0007150     0.0772204   -0.0481612 
    9761409127    -0.0431832   -0.0598496    -0.0494064    0.0066872    -0.0487869    0.0073789     0.0832158   -0.0161441 
    9765412330    -0.0334707   -0.0653385    -0.0472939    0.0116123    -0.0465113    0.0122488     0.0835959    0.0162512 
    9769415532    -0.0176098   -0.0670472    -0.0465790    0.0169851    -0.0455805    0.0175840     0.0759722    0.0483862 
    9773418735    -0.0018834   -0.0652241    -0.0456933    0.0238399    -0.0445645    0.0245177     0.0614836    0.0778258 
    9777421938     0.0159208   -0.0609919    -0.0432278    0.0322145    -0.0419112    0.0329482     0.0404206    0.1038042 
    9781425140     0.0336233   -0.0545696    -0.0377286    0.0412009    -0.0362962    0.0417104     0.0145597    0.1268683 
    9785428343     0.0505831   -0.0431265    -0.0291646    0.0485088    -0.0276803    0.0489561    -0.0153151    0.1456767 
    9789431545     0.0685300   -0.0279791    -0.0185354    0.0531781    -0.0169563    0.0533768    -0.0448648    0.1581003 
    9793434748     0.0861172   -0.0132529    -0.0075354    0.0541402    -0.0060197    0.0540942    -0.0740285    0.1622012 
    9797437950     0.1003862    0.0008083     0.0013978    0.0522060     0.0028683    0.0519588    -0.1026844    0.1580539 
    9801441153     0.1095775    0.0147384     0.0081964    0.0501683     0.0093384    0.0496007    -0.1295027    0.1470481 
